institution,full_name,institution_order,institution_display,institution_code,consortium_ring_1,consortium_ring_2,consortium_ring_3,consortium_ring_4,consortium_ring_5,skill_code,base_skill_code,skill_name,skill_family,skill_theme,skill_type,environment,environment_code,tidal_regime,tidal_code,timescale,timescale_code,spatial_scale,spatial_code,data_modality,method_stage,family_order,skill_order,environment_order,tide_order,timescale_order,spatial_order,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,node_value,spatial_letter,family_letter,skill_letter,environment_letter,skill_name_short,short_code,legend_skill,legend_environment,legend_spatial,legend_family,skill_family_display,skill_name_display,environment_display
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,subregion,Observations,deltaic shoreline,EOED,OBS1.DE.MI.DE.SU,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,micro,MI,decadal,DE,subregion,SU,satellite imagery,observation,1,1,6,1,4,2,Observations,Satellite-derived shoreline extraction,deltaic shoreline,micro,decadal,subregion,1,E,O,E,D,E,OODE,E = Satellite-derived shoreline extraction,D = deltaic shoreline,E = subregional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,regional,Observations,deltaic shoreline,ROED,OBS1.DE.MI.DE.RG,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,micro,MI,decadal,DE,regional,RG,satellite imagery,observation,1,1,6,1,4,3,Observations,Satellite-derived shoreline extraction,deltaic shoreline,micro,decadal,regional,1,R,O,E,D,E,OODR,E = Satellite-derived shoreline extraction,D = deltaic shoreline,R = regional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,subregion,Observations,deltaic shoreline,EOED,OBS1.DE.ME.IA.SU,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,meso,ME,interannual,IA,subregion,SU,satellite imagery,observation,1,1,6,2,3,2,Observations,Satellite-derived shoreline extraction,deltaic shoreline,meso,interannual,subregion,1,E,O,E,D,E,OODE,E = Satellite-derived shoreline extraction,D = deltaic shoreline,E = subregional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,regional,Observations,deltaic shoreline,ROED,OBS1.DE.ME.IA.RG,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,meso,ME,interannual,IA,regional,RG,satellite imagery,observation,1,1,6,2,3,3,Observations,Satellite-derived shoreline extraction,deltaic shoreline,meso,interannual,regional,1,R,O,E,D,E,OODR,E = Satellite-derived shoreline extraction,D = deltaic shoreline,R = regional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,subregion,Observations,deltaic shoreline,EOED,OBS1.DE.ME.DE.SU,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,meso,ME,decadal,DE,subregion,SU,satellite imagery,observation,1,1,6,2,4,2,Observations,Satellite-derived shoreline extraction,deltaic shoreline,meso,decadal,subregion,1,E,O,E,D,E,OODE,E = Satellite-derived shoreline extraction,D = deltaic shoreline,E = subregional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,regional,Observations,deltaic shoreline,ROED,OBS1.DE.ME.DE.RG,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,meso,ME,decadal,DE,regional,RG,satellite imagery,observation,1,1,6,2,4,3,Observations,Satellite-derived shoreline extraction,deltaic shoreline,meso,decadal,regional,1,R,O,E,D,E,OODR,E = Satellite-derived shoreline extraction,D = deltaic shoreline,R = regional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,subregion,Observations,deltaic shoreline,EOED,OBS1.DE.MA.IA.SU,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,macro,MA,interannual,IA,subregion,SU,satellite imagery,observation,1,1,6,3,3,2,Observations,Satellite-derived shoreline extraction,deltaic shoreline,macro,interannual,subregion,1,E,O,E,D,E,OODE,E = Satellite-derived shoreline extraction,D = deltaic shoreline,E = subregional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,regional,Observations,deltaic shoreline,ROED,OBS1.DE.MA.IA.RG,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,macro,MA,interannual,IA,regional,RG,satellite imagery,observation,1,1,6,3,3,3,Observations,Satellite-derived shoreline extraction,deltaic shoreline,macro,interannual,regional,1,R,O,E,D,E,OODR,E = Satellite-derived shoreline extraction,D = deltaic shoreline,R = regional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,subregion,Observations,deltaic shoreline,EOED,OBS1.DE.MA.DE.SU,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,macro,MA,decadal,DE,subregion,SU,satellite imagery,observation,1,1,6,3,4,2,Observations,Satellite-derived shoreline extraction,deltaic shoreline,macro,decadal,subregion,1,E,O,E,D,E,OODE,E = Satellite-derived shoreline extraction,D = deltaic shoreline,E = subregional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,regional,Observations,deltaic shoreline,ROED,OBS1.DE.MA.DE.RG,OBS1,Satellite-derived shoreline extraction,Observations,Shoreline monitoring,technical,deltaic shoreline,DE,macro,MA,decadal,DE,regional,RG,satellite imagery,observation,1,1,6,3,4,3,Observations,Satellite-derived shoreline extraction,deltaic shoreline,macro,decadal,regional,1,R,O,E,D,E,OODR,E = Satellite-derived shoreline extraction,D = deltaic shoreline,R = regional,O = Observations,O,E,D
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.MI.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,micro,MI,event,EV,local,SI,video / image time stacks,observation,1,2,1,1,1,1,Observations,Video-based coastal monitoring,sandy beach,micro,event,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.MI.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,micro,MI,seasonal,SE,local,SI,video / image time stacks,observation,1,2,1,1,2,1,Observations,Video-based coastal monitoring,sandy beach,micro,seasonal,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.ME.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,meso,ME,event,EV,local,SI,video / image time stacks,observation,1,2,1,2,1,1,Observations,Video-based coastal monitoring,sandy beach,meso,event,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.ME.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,meso,ME,seasonal,SE,local,SI,video / image time stacks,observation,1,2,1,2,2,1,Observations,Video-based coastal monitoring,sandy beach,meso,seasonal,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.MA.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,macro,MA,event,EV,local,SI,video / image time stacks,observation,1,2,1,3,1,1,Observations,Video-based coastal monitoring,sandy beach,macro,event,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,sandy beach,SOHS,OBS2.SB.MA.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,macro,MA,seasonal,SE,local,SI,video / image time stacks,observation,1,2,1,3,2,1,Observations,Video-based coastal monitoring,sandy beach,macro,seasonal,local,1,S,O,H,S,H,OOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.MI.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,micro,MI,event,EV,local,SI,video / image time stacks,observation,1,2,3,1,1,1,Observations,Video-based coastal monitoring,barrier island,micro,event,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.MI.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,micro,MI,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,1,2,1,Observations,Video-based coastal monitoring,barrier island,micro,seasonal,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.ME.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,meso,ME,event,EV,local,SI,video / image time stacks,observation,1,2,3,2,1,1,Observations,Video-based coastal monitoring,barrier island,meso,event,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.ME.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,meso,ME,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,2,2,1,Observations,Video-based coastal monitoring,barrier island,meso,seasonal,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.MA.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,macro,MA,event,EV,local,SI,video / image time stacks,observation,1,2,3,3,1,1,Observations,Video-based coastal monitoring,barrier island,macro,event,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,barrier island,SOHB,OBS2.BI.MA.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,macro,MA,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,3,2,1,Observations,Video-based coastal monitoring,barrier island,macro,seasonal,local,1,S,O,H,B,H,OOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
UNSW,UNIVERSITY OF NEW SOUTH WALES,15,UNSW,O,UNSW,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.MI.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,local,SI,video / image time stacks,observation,1,2,4,1,1,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,micro,event,local,1,S,O,H,I,H,OOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
